date,open,close,high,low,vol,ret_1d,ret_5d,ret_20d,rsi_14,macd,macd_signal,macd_hist,vol_20d,vol_sma_5,vol_ratio
2024-01-30,0.57,0.562,0.581,0.561,277872425.0,-0.0243,-0.0802,-0.1094,33.7017,-0.011,-0.0054,-0.0056,0.3387,359947921.4,0.772
2024-01-31,0.56,0.551,0.571,0.55,362333200.0,-0.0196,-0.0923,-0.1309,25.1429,-0.0144,-0.0072,-0.0072,0.3399,360621615.8,1.0047
2024-02-01,0.548,0.553,0.565,0.546,290011468.0,0.0036,-0.1037,-0.1095,26.2857,-0.0167,-0.0091,-0.0076,0.3377,340967289.8,0.8506
2024-02-02,0.553,0.534,0.555,0.518,354068499.0,-0.0344,-0.1174,-0.1317,25.0,-0.0198,-0.0112,-0.0085,0.3527,341448604.0,1.037
2024-02-05,0.526,0.523,0.536,0.501,394671837.0,-0.0206,-0.092,-0.137,19.4595,-0.0229,-0.0136,-0.0093,0.3551,335791485.8,1.1753
2024-02-06,0.521,0.555,0.556,0.519,427144000.0,0.0612,-0.0125,-0.1005,34.8718,-0.0225,-0.0154,-0.0071,0.4222,365645800.8,1.1682
2024-02-07,0.554,0.567,0.572,0.554,337047900.0,0.0216,0.029,-0.087,32.8042,-0.021,-0.0165,-0.0045,0.431,360588740.8,0.9347
2024-02-08,0.574,0.58,0.587,0.571,285018232.0,0.0229,0.0488,-0.0909,38.4615,-0.0185,-0.0169,-0.0016,0.4269,359590093.6,0.7926
2024-02-19,0.585,0.577,0.585,0.573,185698614.0,-0.0052,0.0805,-0.0928,42.1348,-0.0166,-0.0168,0.0002,0.4269,325916116.6,0.5698
2024-02-20,0.577,0.575,0.577,0.568,170038032.0,-0.0035,0.0994,-0.0815,39.6552,-0.0151,-0.0165,0.0014,0.4249,280989355.6,0.6051
2024-02-21,0.572,0.583,0.595,0.568,288948700.0,0.0139,0.0505,-0.0833,43.2584,-0.0131,-0.0158,0.0027,0.4236,253350295.6,1.1405
2024-02-22,0.582,0.587,0.591,0.58,175752800.0,0.0069,0.0353,-0.044,41.2791,-0.011,-0.0148,0.0038,0.4093,221091275.6,0.7949
2024-02-23,0.587,0.593,0.595,0.585,196515300.0,0.0102,0.0224,-0.0617,46.3855,-0.0088,-0.0136,0.0048,0.3953,203390689.2,0.9662
2024-02-26,0.593,0.587,0.595,0.583,213474400.0,-0.0101,0.0173,-0.0608,53.8462,-0.0075,-0.0124,0.0049,0.395,208945846.4,1.0217
2024-02-27,0.587,0.597,0.598,0.583,194337800.0,0.017,0.0383,-0.0132,62.5899,-0.0056,-0.011,0.0055,0.3853,213805800.0,0.9089
2024-02-28,0.599,0.588,0.62,0.588,540465099.0,-0.0151,0.0086,-0.0376,63.5036,-0.0047,-0.0098,0.0051,0.3866,264109079.8,2.0464
2024-02-29,0.585,0.61,0.612,0.584,412289999.0,0.0374,0.0392,0.0049,68.1529,-0.0022,-0.0083,0.0061,0.41,311416519.6,1.3239
2024-03-01,0.611,0.614,0.618,0.605,357719432.0,0.0066,0.0354,-0.0049,78.169,0.0001,-0.0066,0.0067,0.4064,343657346.0,1.0409
2024-03-04,0.614,0.616,0.622,0.611,268330100.0,0.0033,0.0494,0.0182,84.9624,0.002,-0.0049,0.0069,0.3999,354628486.0,0.7567
2024-03-05,0.611,0.607,0.611,0.602,259909400.0,-0.0146,0.0168,0.0538,73.6364,0.0028,-0.0033,0.0062,0.3612,367742806.0,0.7068
2024-03-06,0.605,0.618,0.626,0.602,298713150.0,0.0181,0.051,0.0996,73.3945,0.0043,-0.0018,0.0061,0.3501,319392416.2,0.9353
2024-03-07,0.618,0.603,0.619,0.602,257805700.0,-0.0243,-0.0115,0.0944,60.3604,0.0042,-0.0006,0.0048,0.3548,288495556.4,0.8936
2024-03-08,0.603,0.616,0.618,0.603,246077400.0,0.0216,0.0033,0.1139,66.1157,0.0051,0.0005,0.0046,0.3597,266167150.0,0.9245
