date,open,close,high,low,vol,ret_1d,ret_5d,ret_20d,rsi_14,macd,macd_signal,macd_hist,vol_20d,vol_sma_5,vol_ratio
2024-01-30,0.67,0.661,0.671,0.657,437481000.0,-0.0378,-0.003,-0.0995,40.8696,-0.014,-0.014,0.0001,0.3721,666305715.6,0.6566
2024-01-31,0.655,0.64,0.661,0.639,563809913.0,-0.0318,-0.0602,-0.1245,32.0346,-0.0162,-0.0145,-0.0018,0.384,598815438.2,0.9415
2024-02-01,0.647,0.655,0.666,0.644,852045729.0,0.0234,-0.0629,-0.1088,37.2385,-0.0166,-0.0149,-0.0017,0.3964,598326552.0,1.424
2024-02-02,0.666,0.655,0.674,0.647,733475900.0,0.0,-0.0452,-0.0978,39.207,-0.0167,-0.0153,-0.0015,0.396,629338668.4,1.1655
2024-02-05,0.643,0.655,0.665,0.643,768774199.0,0.0,-0.0466,-0.0736,41.2037,-0.0166,-0.0155,-0.0011,0.3882,671117348.2,1.1455
2024-02-06,0.654,0.686,0.686,0.654,830592609.0,0.0473,0.0378,-0.027,56.338,-0.0139,-0.0152,0.0013,0.4281,749739670.0,1.1078
2024-02-07,0.691,0.675,0.697,0.672,769334600.0,-0.016,0.0547,-0.0398,50.4762,-0.0125,-0.0147,0.0022,0.4314,790844607.4,0.9728
2024-02-08,0.675,0.667,0.681,0.665,638800300.0,-0.0119,0.0183,-0.0775,53.0,-0.0119,-0.0141,0.0022,0.4176,748195521.6,0.8538
2024-02-19,0.691,0.693,0.696,0.686,461447299.0,0.039,0.058,-0.0321,62.5592,-0.0092,-0.0131,0.004,0.4433,693789801.4,0.6651
2024-02-20,0.697,0.693,0.698,0.685,320308600.0,0.0,0.058,-0.0156,57.9787,-0.0069,-0.0119,0.0049,0.4395,604096681.6,0.5302
2024-02-21,0.686,0.711,0.72,0.684,602368487.0,0.026,0.0364,0.026,57.9787,-0.0037,-0.0102,0.0066,0.4452,558451857.2,1.0786
2024-02-22,0.705,0.712,0.713,0.7,444993701.0,0.0014,0.0548,0.0804,53.8012,-0.001,-0.0084,0.0074,0.4029,493583677.4,0.9016
2024-02-23,0.71,0.717,0.724,0.71,410056500.0,0.007,0.075,0.0654,59.5092,0.0015,-0.0064,0.0079,0.3981,447834917.4,0.9156
2024-02-26,0.713,0.708,0.716,0.707,347339700.0,-0.0126,0.0216,0.0809,56.1404,0.0027,-0.0046,0.0073,0.3868,425013397.6,0.8172
2024-02-27,0.709,0.708,0.71,0.695,485710902.0,0.0,0.0216,0.1062,66.2069,0.0036,-0.003,0.0066,0.3739,458093858.0,1.0603
2024-02-28,0.716,0.7,0.72,0.7,453020076.0,-0.0113,-0.0155,0.0558,72.7273,0.0037,-0.0016,0.0053,0.3599,428224175.8,1.0579
2024-02-29,0.695,0.702,0.707,0.695,558269603.0,0.0029,-0.014,0.0308,69.7479,0.0038,-0.0005,0.0044,0.3484,450879356.2,1.2382
2024-03-01,0.692,0.705,0.708,0.688,620022500.0,0.0043,-0.0167,0.0086,70.4918,0.0042,0.0004,0.0038,0.3363,492872556.2,1.258
2024-03-04,0.71,0.704,0.712,0.701,422767200.0,-0.0014,-0.0056,0.0262,69.9187,0.0043,0.0012,0.0031,0.3287,507958056.2,0.8323
2024-03-05,0.689,0.679,0.692,0.675,554898100.0,-0.0355,-0.041,-0.0116,47.0085,0.0023,0.0014,0.0009,0.354,521795495.8,1.0634
2024-03-06,0.679,0.692,0.701,0.679,639514102.0,0.0191,-0.0114,0.0469,57.1429,0.0018,0.0015,0.0003,0.3309,559094301.0,1.1438
2024-03-07,0.693,0.676,0.696,0.675,411603300.0,-0.0231,-0.037,0.0563,53.5433,0.0001,0.0012,-0.0011,0.3203,529761040.4,0.777
2024-03-08,0.681,0.689,0.692,0.68,397700939.0,0.0192,-0.0227,0.0519,48.2456,-0.0002,0.0009,-0.0011,0.3171,485296728.2,0.8195
2024-03-11,0.687,0.696,0.698,0.686,383312367.0,0.0102,-0.0114,0.0626,51.2397,0.0001,0.0008,-0.0006,0.318,477405761.6,0.8029
2024-03-12,0.702,0.724,0.725,0.697,661912927.0,0.0402,0.0663,0.1053,54.9618,0.0026,0.0011,0.0015,0.3436,498808727.0,1.327
2024-03-13,0.728,0.731,0.74,0.727,458315000.0,0.0097,0.0564,0.0656,56.9343,0.0051,0.0019,0.0032,0.3064,462568906.6,0.9908
2024-03-14,0.737,0.727,0.745,0.724,361768400.0,-0.0055,0.0754,0.077,53.6765,0.0067,0.0029,0.0038,0.2998,452601926.6,0.7993
2024-03-15,0.718,0.718,0.723,0.709,314524246.0,-0.0124,0.0421,0.0765,53.6765,0.0071,0.0037,0.0034,0.3001,435966588.0,0.7214
2024-03-18,0.717,0.728,0.729,0.714,408440100.0,0.0139,0.046,0.0505,56.8493,0.0082,0.0046,0.0035,0.2732,440992134.6,0.9262
2024-03-19,0.724,0.72,0.729,0.718,364296300.0,-0.011,-0.0055,0.039,56.8493,0.0083,0.0053,0.0029,0.2774,381468809.2,0.955
2024-03-20,0.72,0.725,0.727,0.714,303321901.0,0.0069,-0.0082,0.0197,57.7181,0.0086,0.006,0.0026,0.2635,350470189.4,0.8655
2024-03-21,0.74,0.743,0.747,0.737,405195700.0,0.0248,0.022,0.0435,61.5854,0.0103,0.0069,0.0034,0.2766,359155649.4,1.1282
2024-03-22,0.726,0.715,0.731,0.709,593761901.0,-0.0377,-0.0042,-0.0028,52.8796,0.0092,0.0073,0.0019,0.31,415003180.4,1.4307
2024-03-25,0.72,0.717,0.725,0.715,384698200.0,0.0028,-0.0151,0.0127,61.3095,0.0084,0.0075,0.0009,0.3065,410254800.4,0.9377
2024-03-26,0.721,0.728,0.73,0.715,354598100.0,0.0153,0.0111,0.0282,60.8434,0.0086,0.0078,0.0008,0.3107,408315160.4,0.8684
2024-03-27,0.718,0.714,0.721,0.71,313937200.0,-0.0192,-0.0152,0.02,61.5854,0.0075,0.0077,-0.0002,0.3163,410438220.2,0.7649
2024-03-28,0.715,0.725,0.736,0.713,458391200.0,0.0154,-0.0242,0.0328,61.1111,0.0074,0.0077,-0.0002,0.3203,421077320.2,1.0886
2024-03-29,0.726,0.728,0.731,0.724,88918400.0,0.0041,0.0182,0.0326,60.1266,0.0076,0.0076,-0.0001,0.3203,320108620.0,0.2778
2024-04-01,0.731,0.738,0.738,0.73,113161500.0,0.0137,0.0293,0.0483,55.0,0.0084,0.0078,0.0006,0.3228,265801280.0,0.4257
2024-04-02,0.743,0.738,0.746,0.736,226012700.0,0.0,0.0137,0.0869,52.6316,0.0089,0.008,0.0009,0.2902,240084200.0,0.9414
2024-04-03,0.741,0.729,0.741,0.728,195277200.0,-0.0122,0.021,0.0535,50.7246,0.0085,0.0081,0.0004,0.2903,216352200.0,0.9026
2024-04-08,0.726,0.729,0.736,0.721,306980200.0,0.0,0.0055,0.0784,54.2636,0.0081,0.0081,-0.0,0.2741,186070000.0,1.6498
2024-04-09,0.731,0.734,0.74,0.729,209712900.0,0.0069,0.0082,0.0653,52.4194,0.008,0.0081,-0.0,0.2684,210228900.0,0.9975
2024-04-10,0.741,0.753,0.758,0.739,370047132.0,0.0259,0.0203,0.0819,62.2222,0.0095,0.0084,0.0011,0.2793,261606026.4,1.4145
2024-04-11,0.739,0.752,0.755,0.738,271422300.0,-0.0013,0.019,0.0387,60.3053,0.0104,0.0088,0.0016,0.2448,270687946.4,1.0027
2024-04-12,0.746,0.74,0.753,0.739,264509900.0,-0.016,0.0151,0.0123,48.8,0.01,0.009,0.001,0.251,284534486.4,0.9296
2024-04-15,0.727,0.729,0.73,0.72,330384001.0,-0.0149,0.0,0.0028,56.4815,0.0088,0.009,-0.0002,0.2562,289215246.6,1.1423
2024-04-16,0.715,0.708,0.721,0.706,306559100.0,-0.0288,-0.0354,-0.0139,46.4567,0.006,0.0084,-0.0024,0.2731,308584486.6,0.9934
2024-04-17,0.711,0.706,0.715,0.702,390273600.0,-0.0028,-0.0624,-0.0302,40.678,0.0036,0.0074,-0.0038,0.2677,312629780.2,1.2484
2024-04-18,0.706,0.711,0.716,0.701,410677501.0,0.0071,-0.0545,-0.0125,48.6239,0.0021,0.0063,-0.0043,0.2668,340480820.4,1.2062
2024-04-19,0.701,0.699,0.704,0.69,391166968.0,-0.0169,-0.0554,-0.0359,38.1818,-0.0001,0.005,-0.0052,0.2714,365812234.0,1.0693
2024-04-22,0.707,0.72,0.721,0.706,385694700.0,0.03,-0.0123,-0.031,46.875,-0.0001,0.004,-0.0041,0.2787,376874373.8,1.0234
2024-04-23,0.734,0.75,0.752,0.731,417428902.0,0.0417,0.0593,0.049,54.0541,0.0022,0.0037,-0.0014,0.284,399048334.2,1.0461
2024-04-24,0.759,0.775,0.777,0.757,313336051.0,0.0333,0.0977,0.0809,60.6936,0.0061,0.0041,0.0019,0.3043,383660824.4,0.8167
2024-04-25,0.77,0.77,0.782,0.764,308827702.0,-0.0065,0.083,0.0577,62.1302,0.0086,0.005,0.0036,0.3035,363290864.6,0.8501
2024-04-26,0.774,0.795,0.803,0.772,337387322.0,0.0325,0.1373,0.1134,67.0103,0.0125,0.0065,0.006,0.3087,352534935.4,0.957
2024-04-29,0.798,0.793,0.809,0.792,371169814.0,-0.0025,0.1014,0.0938,65.445,0.0152,0.0083,0.007,0.3077,349629958.2,1.0616
2024-04-30,0.795,0.786,0.797,0.783,300670000.0,-0.0088,0.048,0.0797,59.2179,0.0166,0.0099,0.0067,0.3114,326278177.8,0.9215
