date,open,close,high,low,vol,ret_1d,ret_5d,ret_20d,rsi_14,macd,macd_signal,macd_hist,vol_20d,vol_sma_5,vol_ratio
2025-02-07,4.602,4.657,4.683,4.595,19306314.0,0.0122,0.0199,0.0173,70.7809,0.0112,0.0022,0.009,0.1235,13039700.2,1.4806
2025-02-10,4.658,4.661,4.669,4.643,12672646.0,0.0009,0.0137,0.0271,73.8342,0.0165,0.005,0.0115,0.1182,13286934.4,0.9538
2025-02-11,4.666,4.645,4.667,4.632,9990359.0,-0.0034,0.0151,0.0272,61.5132,0.0192,0.0079,0.0113,0.1181,12674236.2,0.7882
2025-02-12,4.643,4.683,4.688,4.629,9789537.0,0.0082,0.0279,0.0295,70.5329,0.0241,0.0111,0.013,0.1195,13129044.2,0.7456
2025-02-13,4.678,4.673,4.703,4.667,11758227.0,-0.0021,0.0156,0.0286,68.1957,0.0269,0.0143,0.0126,0.1198,12703416.6,0.9256
2025-02-14,4.669,4.703,4.709,4.666,12924287.0,0.0064,0.0099,0.037,69.7674,0.0311,0.0176,0.0135,0.1204,11427011.2,1.131
2025-02-17,4.713,4.71,4.722,4.681,13341020.0,0.0015,0.0105,0.0485,68.6747,0.0347,0.021,0.0136,0.1128,11560686.0,1.154
2025-02-18,4.704,4.681,4.727,4.665,12465911.0,-0.0062,0.0078,0.0456,62.6404,0.0347,0.0238,0.011,0.1151,12055796.4,1.034
2025-02-19,4.674,4.702,4.71,4.669,10190769.0,0.0045,0.0041,0.0278,71.5543,0.0361,0.0262,0.0098,0.0895,12136042.8,0.8397
2025-02-20,4.698,4.69,4.702,4.677,10186035.0,-0.0026,0.0036,0.0303,68.1287,0.0357,0.0281,0.0076,0.0875,11821604.4,0.8616
2025-02-21,4.701,4.744,4.749,4.689,14372665.0,0.0115,0.0087,0.0417,70.0549,0.0394,0.0304,0.009,0.0943,12111280.0,1.1867
2025-02-24,4.739,4.731,4.758,4.71,15385782.0,-0.0027,0.0045,0.0359,71.831,0.0408,0.0325,0.0083,0.0957,12520232.4,1.2289
2025-02-25,4.704,4.69,4.72,4.677,8924900.0,-0.0087,0.0019,0.0227,67.8191,0.0381,0.0336,0.0045,0.1021,11812030.2,0.7556
2025-02-26,4.697,4.723,4.724,4.688,13456581.0,0.007,0.0045,0.0288,66.7582,0.0382,0.0345,0.0037,0.1042,12465192.6,1.0795
2025-02-27,4.725,4.736,4.738,4.697,11285856.0,0.0028,0.0098,0.0397,62.3053,0.0389,0.0354,0.0035,0.0984,12685156.8,0.8897
2025-02-28,4.718,4.663,4.734,4.651,13293340.0,-0.0154,-0.0171,0.0212,50.2564,0.0332,0.035,-0.0018,0.1161,12469291.8,1.0661
2025-03-03,4.664,4.65,4.696,4.635,11457686.0,-0.0028,-0.0171,0.0113,50.646,0.0273,0.0334,-0.0061,0.1146,11683672.6,0.9807
2025-03-04,4.629,4.646,4.653,4.621,10121848.0,-0.0009,-0.0094,0.0153,44.7592,0.022,0.0311,-0.0091,0.113,11923062.2,0.8489
2025-03-05,4.649,4.663,4.668,4.637,11919016.0,0.0037,-0.0127,0.0235,48.6111,0.019,0.0287,-0.0097,0.1117,11615549.2,1.0261
2025-03-06,4.684,4.718,4.731,4.68,13710079.0,0.0118,-0.0038,0.0254,51.9481,0.0208,0.0271,-0.0063,0.1139,12100393.8,1.133
2025-03-07,4.709,4.708,4.73,4.699,11559971.0,-0.0021,0.0097,0.011,49.7423,0.0212,0.026,-0.0047,0.1069,11753720.0,0.9835
2025-03-10,4.706,4.692,4.711,4.668,14427837.0,-0.0034,0.009,0.0067,51.4667,0.02,0.0248,-0.0048,0.1078,12347750.2,1.1685
2025-03-11,4.663,4.704,4.705,4.659,10029170.0,0.0026,0.0125,0.0127,50.2732,0.0198,0.0238,-0.004,0.1071,12329214.6,0.8134
2025-03-12,4.707,4.694,4.719,4.687,6092317.0,-0.0021,0.0066,0.0023,50.5495,0.0186,0.0227,-0.0042,0.1037,11163874.8,0.5457
2025-03-13,4.693,4.674,4.702,4.662,6410438.0,-0.0043,-0.0093,0.0002,39.3939,0.0158,0.0213,-0.0055,0.1045,9703946.6,0.6606
2025-03-14,4.681,4.775,4.782,4.679,19037183.0,0.0216,0.0142,0.0153,55.2632,0.0216,0.0214,0.0002,0.1281,11199389.0,1.6998
2025-03-17,4.787,4.763,4.792,4.757,11330420.0,-0.0025,0.0151,0.0113,59.383,0.0248,0.0221,0.0028,0.1286,10579905.6,1.0709
2025-03-18,4.777,4.772,4.784,4.76,8114043.0,0.0019,0.0145,0.0194,56.7123,0.0278,0.0232,0.0046,0.1262,10196880.2,0.7957
