date,open,close,high,low,vol,amt,amp,pct,chg,turnover,ret_1d,ret_5d,ret_20d,rsi_14,macd,macd_signal,macd_hist,vol_20d,vol_sma_5,vol_ratio
2024-09-27,136.576,136.206,136.576,136.097,9873.0,136649607.0,0.35,-0.42,-0.58,3.95,-0.0042,-0.0035,0.003,47.609,0.2363,0.2803,-0.044,0.0241,18009.6,0.5482
2024-09-30,134.896,135.74,135.784,133.546,29722.0,408040372.0,1.64,-0.34,-0.466,11.9,-0.0034,-0.0072,0.0001,38.7931,0.154,0.255,-0.101,0.0272,19814.8,1.5
2024-10-08,134.945,135.686,135.998,134.945,18848.0,259664706.0,0.78,-0.04,-0.054,7.55,-0.0004,-0.0065,0.0,36.4195,0.0835,0.2207,-0.1372,0.0272,18899.8,0.9973
2024-10-09,135.805,135.966,136.396,135.697,24818.0,342442212.0,0.52,0.21,0.28,9.94,0.0021,-0.0068,-0.0003,39.9385,0.0496,0.1865,-0.1369,0.0268,20348.8,1.2196
2024-10-10,135.916,136.294,136.376,135.898,13708.0,189523482.0,0.35,0.24,0.328,5.49,0.0024,-0.0036,0.0008,42.3228,0.0487,0.1589,-0.1103,0.0278,19393.8,0.7068
2024-10-11,136.381,136.366,136.475,136.246,33894.0,469396265.0,0.17,0.05,0.072,13.57,0.0005,0.0012,0.001,46.8847,0.0531,0.1378,-0.0846,0.0278,24198.0,1.4007
2024-10-14,136.38,136.344,136.476,136.316,32374.0,448294641.0,0.12,-0.02,-0.022,12.96,-0.0002,0.0044,0.0002,42.7369,0.0543,0.1211,-0.0668,0.0278,24728.4,1.3092
2024-10-15,136.385,136.38,136.385,136.325,32637.0,451883611.0,0.04,0.03,0.036,13.07,0.0003,0.0051,0.0001,42.7788,0.0574,0.1083,-0.0509,0.0278,27486.2,1.1874
2024-10-16,136.43,136.399,136.443,136.363,46099.0,638376064.0,0.06,0.01,0.019,18.46,0.0001,0.0032,-0.0003,46.2646,0.0607,0.0988,-0.0381,0.0277,31742.4,1.4523
2024-10-17,136.402,136.587,136.596,136.323,52197.0,723563962.0,0.2,0.14,0.188,20.9,0.0014,0.0021,0.0002,48.0632,0.0776,0.0946,-0.017,0.028,39440.2,1.3234
2024-10-18,136.656,136.433,136.676,136.293,72249.0,1000947534.0,0.28,-0.11,-0.154,28.93,-0.0011,0.0005,-0.0024,44.8437,0.0777,0.0912,-0.0135,0.0277,47111.2,1.5336
2024-10-21,136.433,136.415,136.482,136.32,34468.0,477447413.0,0.12,-0.01,-0.018,13.8,-0.0001,0.0005,-0.001,47.1121,0.0754,0.0881,-0.0126,0.0271,47530.0,0.7252
2024-10-22,136.411,136.221,136.446,136.196,17004.0,235453765.0,0.18,-0.14,-0.194,6.81,-0.0014,-0.0012,-0.0038,36.6561,0.0573,0.0819,-0.0246,0.027,44403.4,0.3829
2024-10-23,136.181,136.082,136.218,135.962,44680.0,617394854.0,0.19,-0.1,-0.139,17.89,-0.001,-0.0023,-0.0051,36.1961,0.0314,0.0718,-0.0404,0.0271,44119.6,1.0127
2024-10-24,136.095,136.136,136.22,136.095,40460.0,559374573.0,0.09,0.04,0.054,16.2,0.0004,-0.0033,-0.0033,48.2708,0.015,0.0605,-0.0454,0.0268,41772.2,0.9686
2024-10-25,136.137,136.124,136.146,136.065,48924.0,676179307.0,0.06,-0.01,-0.012,19.59,-0.0001,-0.0023,-0.0041,62.2293,0.0011,0.0486,-0.0475,0.0266,37107.2,1.3185
2024-10-28,136.172,136.151,136.224,136.128,31677.0,437979923.0,0.07,0.02,0.027,12.68,0.0002,-0.0019,-0.0042,65.068,-0.0077,0.0373,-0.045,0.0266,36549.0,0.8667
2024-10-29,136.178,136.288,136.295,136.166,17659.0,244297751.0,0.09,0.1,0.137,7.07,0.001,0.0005,-0.0021,61.5,-0.0036,0.0292,-0.0327,0.0267,36680.0,0.4814
2024-10-30,136.496,136.331,136.496,136.272,19408.0,268680316.0,0.16,0.03,0.043,7.77,0.0003,0.0018,-0.0041,51.6592,0.0031,0.0239,-0.0208,0.0251,31625.6,0.6137
2024-10-31,136.337,136.32,136.338,136.241,16582.0,229504083.0,0.07,-0.01,-0.011,6.64,-0.0001,0.0014,-0.0034,47.8178,0.0075,0.0207,-0.0132,0.0251,26850.0,0.6176
2024-11-01,136.424,136.527,136.531,136.373,10652.0,147606218.0,0.12,0.15,0.207,4.26,0.0015,0.003,0.0024,57.385,0.0273,0.022,0.0053,0.0206,19195.6,0.5549
2024-11-04,136.588,136.586,136.609,136.526,14599.0,202478306.0,0.06,0.04,0.059,5.85,0.0004,0.0032,0.0062,58.1616,0.0472,0.027,0.0202,0.0158,15780.0,0.9252
2024-11-05,136.57,136.574,136.624,136.522,22315.0,309446791.0,0.07,-0.01,-0.012,8.93,-0.0001,0.0021,0.0065,56.9721,0.0614,0.0339,0.0275,0.0156,16711.2,1.3353
2024-11-06,136.579,136.625,136.696,136.579,10041.0,139311498.0,0.09,0.04,0.051,4.02,0.0004,0.0022,0.0048,51.6995,0.0758,0.0423,0.0335,0.0142,14837.8,0.6767
2024-11-07,136.653,136.745,136.776,136.653,20181.0,280148422.0,0.09,0.09,0.12,8.08,0.0009,0.0031,0.0033,64.3911,0.0958,0.053,0.0428,0.012,15557.6,1.2972
2024-11-08,136.627,136.798,136.801,136.627,44914.0,623820729.0,0.13,0.04,0.053,17.98,0.0004,0.002,0.0032,67.1135,0.1146,0.0653,0.0493,0.0119,22410.0,2.0042
2024-11-11,136.821,136.836,136.855,136.773,12833.0,178281047.0,0.06,0.03,0.038,5.14,0.0003,0.0018,0.0036,81.9315,0.1311,0.0785,0.0526,0.0119,22056.8,0.5818
2024-11-12,136.861,137.027,137.046,136.861,18063.0,251271818.0,0.14,0.14,0.191,7.23,0.0014,0.0033,0.0047,96.5517,0.1577,0.0943,0.0634,0.0126,21206.4,0.8518
2024-11-13,137.023,137.026,137.045,136.976,21947.0,305333619.0,0.05,0.0,-0.001,8.79,-0.0,0.0029,0.0046,96.2578,0.1767,0.1108,0.0659,0.0127,23587.6,0.9304
2024-11-14,137.029,137.033,137.036,136.953,17297.0,240601059.0,0.06,0.01,0.007,6.93,0.0001,0.0021,0.0033,97.4922,0.1902,0.1267,0.0635,0.0119,23010.8,0.7517
2024-11-15,137.038,137.131,137.221,137.038,10855.0,151113900.0,0.13,0.07,0.098,4.35,0.0007,0.0024,0.0051,97.6654,0.2063,0.1426,0.0637,0.011,16199.0,0.6701
2024-11-18,137.117,137.056,137.118,136.932,37385.0,520176740.0,0.14,-0.05,-0.075,14.97,-0.0005,0.0016,0.0047,89.7516,0.2107,0.1562,0.0545,0.0113,21109.4,1.771
2024-11-19,137.054,137.025,137.083,136.954,10371.0,144314270.0,0.09,-0.02,-0.031,4.15,-0.0002,-0.0,0.0059,86.3732,0.2092,0.1668,0.0424,0.0097,19571.0,0.5299
2024-11-20,137.071,137.12,137.13,137.069,16014.0,222917818.0,0.04,0.07,0.095,6.41,0.0007,0.0007,0.0076,88.5356,0.2132,0.1761,0.0371,0.0084,18384.4,0.8711
2024-11-21,137.135,137.207,137.211,137.121,33598.0,467966528.0,0.07,0.06,0.087,13.45,0.0006,0.0013,0.0079,87.037,0.2209,0.1851,0.0358,0.0085,21644.6,1.5523
2024-11-22,137.251,137.233,137.257,137.185,37658.0,524686907.0,0.05,0.02,0.026,15.08,0.0002,0.0007,0.0081,86.5537,0.2265,0.1934,0.0331,0.0083,27005.2,1.3945
2024-11-25,137.233,137.346,137.347,137.14,13868.0,193324700.0,0.15,0.08,0.113,5.55,0.0008,0.0021,0.0088,89.1481,0.2373,0.2021,0.0351,0.0084,22301.8,0.6218
2024-11-26,137.346,137.319,137.396,137.267,31489.0,438998863.0,0.09,-0.02,-0.027,12.61,-0.0002,0.0021,0.0076,86.0707,0.2409,0.2099,0.031,0.0084,26525.4,1.1871
2024-11-27,137.296,137.26,137.318,137.252,23838.0,332261446.0,0.05,-0.04,-0.059,9.54,-0.0004,0.001,0.0068,78.5794,0.2362,0.2152,0.0211,0.0089,28090.2,0.8486
2024-11-28,137.259,137.358,137.363,137.259,29668.0,413599030.0,0.08,0.07,0.098,11.88,0.0007,0.0011,0.0076,79.5983,0.2377,0.2197,0.0181,0.0088,27304.2,1.0866
2024-11-29,137.401,137.435,137.443,137.334,26459.0,369125332.0,0.08,0.06,0.077,10.59,0.0006,0.0015,0.0067,80.4061,0.2423,0.2242,0.0181,0.0078,25064.4,1.0556
2024-12-02,137.583,137.74,137.754,137.435,23929.0,334502591.0,0.23,0.22,0.305,9.58,0.0022,0.0029,0.0084,82.4386,0.2675,0.2329,0.0347,0.0103,27076.6,0.8838
2024-12-03,137.775,137.713,137.824,137.703,32736.0,457763394.0,0.09,-0.02,-0.027,13.11,-0.0002,0.0029,0.0083,80.5333,0.2821,0.2427,0.0393,0.0104,27326.0,1.198
2024-12-04,137.716,137.834,137.861,137.716,33480.0,468453598.0,0.11,0.09,0.121,13.4,0.0009,0.0042,0.0088,82.3245,0.2999,0.2541,0.0457,0.0105,29254.4,1.1444
2024-12-05,137.831,137.864,137.887,137.716,21527.0,301263806.0,0.12,0.02,0.03,8.62,0.0002,0.0037,0.0082,81.298,0.3128,0.2659,0.0469,0.0104,27626.2,0.7792
2024-12-06,137.862,137.821,137.886,137.817,76784.0,1074468242.0,0.05,-0.03,-0.043,30.74,-0.0003,0.0028,0.0075,83.5821,0.3159,0.2759,0.0401,0.0107,37691.2,2.0372
2024-12-09,137.822,137.833,137.871,137.821,24478.0,342553708.0,0.04,0.01,0.012,9.8,0.0001,0.0007,0.0073,86.0714,0.3158,0.2839,0.0319,0.0107,37801.0,0.6475
2024-12-10,137.776,138.269,138.29,137.747,46065.0,646045300.0,0.39,0.32,0.436,18.44,0.0032,0.004,0.0091,89.3224,0.3468,0.2964,0.0503,0.0143,40466.8,1.1383
2024-12-11,138.246,138.278,138.312,138.046,31006.0,435188652.0,0.19,0.01,0.009,12.41,0.0001,0.0032,0.0091,88.7202,0.3679,0.3107,0.0571,0.0142,39972.0,0.7757
2024-12-12,138.307,138.459,138.524,138.307,34696.0,487421064.0,0.16,0.13,0.181,13.89,0.0013,0.0043,0.0104,89.857,0.3946,0.3275,0.0671,0.0145,42605.8,0.8143
2024-12-13,138.766,138.951,138.993,138.766,37769.0,532686553.0,0.16,0.36,0.492,15.12,0.0036,0.0082,0.0133,91.8623,0.4504,0.3521,0.0983,0.018,34802.8,1.0852
2024-12-16,139.05,139.059,139.3,139.048,20894.0,295108021.0,0.18,0.08,0.108,8.37,0.0008,0.0089,0.0146,93.5435,0.4975,0.3812,0.1163,0.0175,34086.0,0.613
2024-12-17,139.0,138.859,139.0,138.813,99246.0,1399074018.0,0.13,-0.14,-0.2,39.74,-0.0014,0.0043,0.0134,87.3773,0.5128,0.4075,0.1053,0.0188,44722.2,2.2192
2024-12-18,138.921,138.851,139.06,138.603,19936.0,280967253.0,0.33,-0.01,-0.008,7.98,-0.0001,0.0041,0.0126,86.4324,0.5183,0.4297,0.0887,0.019,42508.2,0.469
2024-12-19,138.867,138.896,138.965,138.867,34594.0,487811661.0,0.07,0.03,0.045,13.85,0.0003,0.0032,0.0123,86.2172,0.5203,0.4478,0.0725,0.019,42487.8,0.8142
2024-12-20,139.087,139.333,139.396,139.086,22046.0,311518796.0,0.22,0.31,0.437,8.83,0.0031,0.0027,0.0153,87.0638,0.5508,0.4684,0.0824,0.0209,39343.2,0.5604
2024-12-23,139.401,139.257,139.498,139.215,39287.0,555449871.0,0.2,-0.05,-0.076,15.73,-0.0005,0.0014,0.0139,85.1228,0.5624,0.4872,0.0752,0.0214,43021.8,0.9132
2024-12-24,139.226,139.149,139.281,139.144,30995.0,437956407.0,0.1,-0.08,-0.108,12.41,-0.0008,0.0021,0.0133,80.0915,0.5564,0.501,0.0554,0.0219,29371.6,1.0553
2024-12-25,139.15,138.891,139.187,138.849,20638.0,291154302.0,0.24,-0.19,-0.258,8.26,-0.0019,0.0003,0.0119,71.2806,0.5248,0.5058,0.019,0.0233,29512.0,0.6993
2024-12-26,138.921,138.893,138.983,138.883,28753.0,405468565.0,0.07,0.0,0.002,11.51,0.0,-0.0,0.0112,72.597,0.4942,0.5035,-0.0093,0.0234,28343.8,1.0144
2024-12-27,139.016,139.184,139.195,138.962,29039.0,410049161.0,0.17,0.21,0.291,11.63,0.0021,-0.0011,0.0127,75.481,0.4878,0.5004,-0.0125,0.0241,29742.4,0.9764
2024-12-30,139.163,138.899,139.166,138.851,18093.0,255258235.0,0.23,-0.2,-0.285,7.24,-0.002,-0.0026,0.0084,62.6,0.4546,0.4912,-0.0366,0.0251,25503.6,0.7094
2024-12-31,139.046,139.112,139.142,138.907,23833.0,336517938.0,0.17,0.15,0.213,9.54,0.0015,-0.0003,0.0102,65.4216,0.4403,0.481,-0.0407,0.0253,24071.2,0.9901
2025-01-02,139.256,139.307,139.334,139.156,27487.0,388656746.0,0.13,0.14,0.195,11.01,0.0014,0.003,0.0107,65.5997,0.4396,0.4727,-0.0331,0.0254,25441.0,1.0804
2025-01-03,139.366,139.683,139.695,139.366,21161.0,299664872.0,0.24,0.27,0.376,8.47,0.0027,0.0057,0.0132,64.0661,0.4641,0.471,-0.0069,0.0265,23922.6,0.8846
2025-01-06,139.703,139.685,139.895,139.497,31543.0,447313768.0,0.28,0.0,0.002,12.63,0.0,0.0036,0.0135,62.5401,0.4782,0.4724,0.0057,0.0264,24423.4,1.2915
2025-01-07,139.689,139.454,139.689,139.349,15614.0,221098456.0,0.24,-0.17,-0.231,6.25,-0.0017,0.004,0.0118,61.7729,0.4653,0.471,-0.0057,0.0276,23927.6,0.6526
2025-01-08,139.406,139.499,139.571,139.406,34266.0,485293134.0,0.12,0.03,0.045,13.72,0.0003,0.0028,0.0089,62.6365,0.4535,0.4675,-0.014,0.0259,26014.2,1.3172
2025-01-09,139.447,139.194,139.497,139.166,26075.0,368708413.0,0.24,-0.22,-0.305,10.44,-0.0022,-0.0008,0.0066,55.2762,0.4148,0.457,-0.0422,0.0275,25731.8,1.0133
2025-01-10,138.846,139.105,139.183,138.557,15031.0,211894199.0,0.45,-0.06,-0.089,6.02,-0.0006,-0.0041,0.0047,45.3958,0.3726,0.4401,-0.0675,0.0274,24505.8,0.6134
2025-01-13,139.098,138.935,139.098,138.797,32960.0,464892516.0,0.22,-0.12,-0.17,13.2,-0.0012,-0.0054,-0.0001,43.7354,0.3217,0.4164,-0.0947,0.0249,24789.2,1.3296
2025-01-14,138.915,139.007,139.025,138.756,23460.0,330815325.0,0.19,0.05,0.072,9.39,0.0005,-0.0032,-0.0004,47.1981,0.284,0.3899,-0.106,0.0248,26358.4,0.89
2025-01-15,139.146,139.163,139.241,139.135,37847.0,534647062.0,0.08,0.11,0.156,15.15,0.0011,-0.0024,0.0022,55.5921,0.2636,0.3647,-0.1011,0.0245,27074.6,1.3979
2025-01-16,139.125,139.139,139.221,139.012,26141.0,369128199.0,0.15,-0.02,-0.024,10.47,-0.0002,-0.0004,0.0021,55.0122,0.2427,0.3403,-0.0976,0.0245,27087.8,0.965
2025-01-17,139.189,139.074,139.189,139.062,24902.0,351623333.0,0.09,-0.05,-0.065,9.97,-0.0005,-0.0002,0.0013,47.5314,0.2184,0.3159,-0.0975,0.0246,29062.0,0.8569
2025-01-20,139.024,139.085,139.116,138.981,82198.0,1160577519.0,0.1,0.01,0.011,32.91,0.0001,0.0011,-0.0018,54.7595,0.1977,0.2923,-0.0945,0.0218,38909.6,2.1125
2025-01-21,138.982,139.115,139.122,138.982,10240.0,144584689.0,0.1,0.02,0.03,4.1,0.0002,0.0008,-0.001,50.0847,0.1817,0.2702,-0.0885,0.0217,36265.6,0.2824
2025-01-22,139.196,139.206,139.243,139.184,124685.0,1761877034.0,0.04,0.07,0.091,49.92,0.0007,0.0003,0.0004,46.9706,0.1743,0.251,-0.0767,0.0217,53633.2,2.3248
2025-01-23,139.155,139.042,139.161,138.989,126339.0,1783187892.0,0.12,-0.12,-0.164,50.58,-0.0012,-0.0007,0.0011,27.9725,0.1534,0.2315,-0.078,0.021,73672.8,1.7149
2025-01-24,139.038,138.9,139.038,138.808,154365.0,2176190516.0,0.17,-0.1,-0.142,61.8,-0.001,-0.0013,0.0001,25.3918,0.124,0.21,-0.086,0.0214,99565.4,1.5504
2025-01-27,139.018,139.392,139.395,139.018,118679.0,1677881693.0,0.27,0.35,0.492,47.52,0.0035,0.0022,0.0015,48.3297,0.1388,0.1958,-0.0569,0.0237,106861.6,1.1106
2025-02-05,139.327,139.355,139.384,139.058,104712.0,1480642754.0,0.23,-0.03,-0.037,41.92,-0.0003,0.0017,0.0033,46.1039,0.1459,0.1858,-0.0399,0.0224,125756.0,0.8327
2025-02-06,139.369,139.49,139.508,139.318,110857.0,1568559965.0,0.14,0.1,0.135,44.38,0.001,0.002,0.0027,58.82,0.1605,0.1807,-0.0202,0.022,122990.4,0.9013
2025-02-07,139.514,139.407,139.555,139.396,158454.0,2242793282.0,0.11,-0.06,-0.083,63.44,-0.0006,0.0026,0.0007,59.0311,0.1635,0.1773,-0.0138,0.0217,129413.4,1.2244
2025-02-10,139.361,139.177,139.361,139.154,151570.0,2141896017.0,0.15,-0.16,-0.23,60.69,-0.0016,0.002,-0.0036,56.9861,0.1457,0.171,-0.0253,0.02,128854.4,1.1763
2025-02-11,139.161,139.144,139.233,139.092,52802.0,745854857.0,0.1,-0.02,-0.033,21.14,-0.0002,-0.0018,-0.0039,54.0461,0.1274,0.1622,-0.0349,0.02,115679.0,0.4565
2025-02-12,139.154,139.146,139.237,139.134,28326.0,400237911.0,0.07,0.0,0.002,11.34,0.0,-0.0015,-0.0022,49.4477,0.1118,0.1522,-0.0404,0.0192,100401.8,0.2821
2025-02-13,139.148,139.123,139.149,139.065,152223.0,2149203552.0,0.06,-0.02,-0.023,60.95,-0.0002,-0.0026,-0.0027,49.4798,0.0964,0.141,-0.0446,0.0192,108675.0,1.4007
2025-02-14,139.122,138.822,139.122,138.811,144112.0,2031037213.0,0.22,-0.22,-0.301,57.7,-0.0022,-0.0042,-0.0027,42.8974,0.0593,0.1247,-0.0654,0.0191,105806.6,1.362
2025-02-17,138.814,138.728,138.814,138.626,15595.0,219615204.0,0.14,-0.07,-0.094,6.24,-0.0007,-0.0032,-0.0027,40.3877,0.022,0.1041,-0.0821,0.0192,78611.6,0.1984
2025-02-18,138.718,138.533,138.718,138.377,157012.0,2208975781.0,0.25,-0.14,-0.195,62.86,-0.0014,-0.0044,-0.0029,35.6083,-0.023,0.0787,-0.1017,0.0193,99453.6,1.5787
2025-02-19,138.557,138.713,138.715,138.511,146661.0,2062844991.0,0.15,0.13,0.18,58.72,0.0013,-0.0031,-0.0021,38.3231,-0.0436,0.0543,-0.0979,0.0199,123120.6,1.1912
2025-02-20,138.714,138.479,138.714,138.406,58578.0,824264508.0,0.22,-0.17,-0.234,23.45,-0.0017,-0.0046,-0.0049,37.0931,-0.0779,0.0278,-0.1058,0.0201,104391.6,0.5611
2025-02-21,138.376,138.346,138.569,138.176,157081.0,2204531142.0,0.28,-0.1,-0.133,62.89,-0.001,-0.0034,-0.0057,37.2468,-0.1146,-0.0007,-0.1139,0.0202,106985.4,1.4682
2025-02-24,138.246,137.96,138.296,137.827,158630.0,2224846986.0,0.34,-0.28,-0.386,63.51,-0.0028,-0.0055,-0.008,15.3437,-0.1727,-0.0351,-0.1377,0.0221,135592.4,1.1699
2025-02-25,138.075,138.149,138.352,137.808,18767.0,263078803.0,0.39,0.14,0.189,7.51,0.0014,-0.0028,-0.0067,22.8133,-0.2013,-0.0683,-0.133,0.0229,107943.4,0.1739
2025-02-26,138.189,138.161,138.339,138.103,145746.0,2044656259.0,0.17,0.01,0.012,58.35,0.0001,-0.004,-0.0069,18.2816,-0.2204,-0.0987,-0.1217,0.0229,107760.4,1.3525
2025-02-27,138.172,138.103,138.246,138.062,153011.0,2146722170.0,0.13,-0.04,-0.058,61.26,-0.0004,-0.0027,-0.0079,18.5024,-0.2375,-0.1265,-0.111,0.0226,126647.0,1.2082
2025-02-28,138.082,138.15,138.236,137.928,20762.0,291037256.0,0.22,0.03,0.047,8.31,0.0003,-0.0014,-0.0064,22.7875,-0.2444,-0.1501,-0.0943,0.0225,99383.2,0.2089
2025-03-03,138.186,138.496,138.532,138.108,156581.0,2197633370.0,0.31,0.25,0.346,62.69,0.0025,0.0039,-0.0029,35.2727,-0.2194,-0.1639,-0.0555,0.0245,98973.4,1.5821
2025-03-04,138.608,138.49,138.759,138.329,21393.0,300824219.0,0.31,0.0,-0.006,8.57,-0.0,0.0025,-0.0065,35.118,-0.1979,-0.1707,-0.0271,0.0202,99498.6,0.215
2025-03-05,138.476,138.442,138.57,138.439,149918.0,2108131530.0,0.09,-0.03,-0.048,60.02,-0.0003,0.002,-0.0066,34.7241,-0.1825,-0.1731,-0.0095,0.0202,100333.0,1.4942
2025-03-06,138.432,138.313,138.432,138.235,149712.0,2101496941.0,0.14,-0.09,-0.129,59.94,-0.0009,0.0015,-0.0084,37.6276,-0.1787,-0.1742,-0.0045,0.0197,99673.2,1.502
2025-03-07,138.182,138.033,138.182,137.896,18771.0,262948958.0,0.21,-0.2,-0.28,7.52,-0.002,-0.0008,-0.0099,34.5074,-0.1961,-0.1786,-0.0175,0.0205,99275.0,0.1891
2025-03-10,137.895,137.801,137.991,137.782,23009.0,322151634.0,0.15,-0.17,-0.232,9.21,-0.0017,-0.005,-0.0099,33.9474,-0.2259,-0.1881,-0.0379,0.0206,72560.6,0.3171
2025-03-11,137.831,137.477,137.847,137.423,12963.0,181089081.0,0.31,-0.24,-0.324,5.19,-0.0024,-0.0073,-0.012,24.505,-0.2726,-0.205,-0.0676,0.0216,70874.6,0.1829
2025-03-12,137.426,137.969,138.029,137.271,183836.0,2567643999.0,0.55,0.36,0.492,73.6,0.0036,-0.0034,-0.0085,40.4922,-0.2668,-0.2173,-0.0494,0.0261,77658.2,2.3672
2025-03-13,137.896,137.987,138.146,137.826,20625.0,289055370.0,0.23,0.01,0.018,8.26,0.0001,-0.0024,-0.0082,43.0074,-0.2577,-0.2254,-0.0323,0.0262,51840.8,0.3979
2025-03-14,137.887,137.962,138.024,137.637,52481.0,734683334.0,0.28,-0.02,-0.025,21.01,-0.0002,-0.0005,-0.0062,50.0453,-0.2497,-0.2303,-0.0195,0.0254,58582.8,0.8958
2025-03-17,137.834,137.675,137.84,137.667,12210.0,170742795.0,0.13,-0.21,-0.287,4.89,-0.0021,-0.0009,-0.0076,39.7135,-0.2635,-0.2369,-0.0266,0.0261,56423.0,0.2164
2025-03-18,137.658,137.776,137.852,137.625,23671.0,331114763.0,0.16,0.07,0.101,9.48,0.0007,0.0022,-0.0055,41.9557,-0.2632,-0.2422,-0.0211,0.0261,58564.6,0.4042
2025-03-19,137.776,137.688,137.894,137.636,32373.0,452586542.0,0.19,-0.06,-0.088,12.96,-0.0006,-0.002,-0.0074,41.4362,-0.267,-0.2472,-0.0199,0.0255,28272.0,1.1451
2025-03-20,137.808,137.861,137.946,137.796,37766.0,528672465.0,0.11,0.13,0.173,15.12,0.0013,-0.0009,-0.0045,44.3311,-0.2532,-0.2484,-0.0048,0.0256,31700.2,1.1913
2025-03-21,137.908,137.808,137.908,137.802,13837.0,193642852.0,0.08,-0.04,-0.053,5.54,-0.0004,-0.0011,-0.0039,34.7518,-0.2437,-0.2474,0.0038,0.0254,23971.4,0.5772
2025-03-24,137.776,137.74,137.801,137.686,14798.0,206968095.0,0.08,-0.05,-0.068,5.92,-0.0005,0.0005,-0.0016,33.8223,-0.2389,-0.2457,0.0068,0.0236,24489.0,0.6043
2025-03-25,137.911,137.913,137.966,137.816,40245.0,563393410.0,0.11,0.13,0.173,16.11,0.0013,0.001,-0.0017,39.1731,-0.2186,-0.2403,0.0217,0.0235,27803.8,1.4475
2025-03-26,137.903,138.072,138.079,137.84,8144.0,114073831.0,0.17,0.12,0.159,3.26,0.0012,0.0028,-0.0006,45.1274,-0.1875,-0.2297,0.0422,0.0239,22958.0,0.3547
2025-03-27,138.076,138.123,138.154,137.998,11059.0,155030948.0,0.11,0.04,0.051,4.43,0.0004,0.0019,0.0001,52.0053,-0.1569,-0.2152,0.0582,0.0239,17616.6,0.6278
2025-03-28,138.114,138.093,138.199,138.041,9230.0,129437244.0,0.11,-0.02,-0.03,3.7,-0.0002,0.0021,-0.0004,57.1499,-0.1336,-0.1989,0.0652,0.0239,16695.2,0.5529
2025-03-31,138.089,138.083,138.19,138.056,90483.0,1268608186.0,0.1,-0.01,-0.01,36.23,-0.0001,0.0025,-0.003,67.5347,-0.1146,-0.182,0.0674,0.0219,31832.2,2.8425
2025-04-01,138.127,138.076,138.18,138.052,70994.0,995092985.0,0.09,-0.01,-0.007,28.42,-0.0001,0.0012,-0.003,54.3041,-0.099,-0.1654,0.0664,0.0219,37982.0,1.8691
2025-04-02,138.074,138.178,138.201,138.03,18733.0,262688842.0,0.12,0.07,0.102,7.5,0.0007,0.0008,-0.0019,57.1967,-0.0775,-0.1478,0.0704,0.0221,40099.8,0.4672
2025-04-03,138.366,138.69,138.726,138.301,21176.0,297898903.0,0.31,0.37,0.512,8.48,0.0037,0.0041,0.0027,70.0662,-0.0189,-0.122,0.1031,0.0256,42123.2,0.5027
2025-04-07,139.041,139.113,139.166,138.932,23109.0,326222256.0,0.17,0.3,0.423,9.25,0.003,0.0074,0.0078,86.8718,0.061,-0.0854,0.1464,0.0263,44899.0,0.5147
2025-04-08,138.948,138.999,139.636,138.831,68766.0,970298725.0,0.58,-0.08,-0.114,27.53,-0.0008,0.0066,0.0087,81.1513,0.1138,-0.0456,0.1593,0.0255,40555.6,1.6956
2025-04-09,139.086,139.08,139.134,138.888,22420.0,316324997.0,0.18,0.06,0.081,8.98,0.0006,0.0073,0.0117,85.5828,0.1603,-0.0044,0.1647,0.0233,30840.8,0.727
2025-04-10,138.996,139.214,139.244,138.851,98584.0,1392052075.0,0.28,0.1,0.134,39.47,0.001,0.0075,0.009,85.2895,0.2056,0.0376,0.168,0.0206,46811.0,2.106
2025-04-11,139.302,139.261,139.381,139.179,86298.0,1220245213.0,0.15,0.03,0.047,34.55,0.0003,0.0041,0.0092,88.0167,0.2425,0.0786,0.1639,0.0205,59835.4,1.4423
2025-04-14,139.219,139.139,139.226,139.118,194777.0,2751360169.0,0.08,-0.09,-0.122,77.98,-0.0009,0.0002,0.0085,85.598,0.2589,0.1146,0.1443,0.021,94169.0,2.0684
2025-04-15,139.145,139.142,139.196,139.127,14094.0,199086331.0,0.05,0.0,0.003,5.64,0.0,0.001,0.0107,84.234,0.269,0.1455,0.1235,0.0188,83234.6,0.1693
2025-04-16,139.146,139.26,139.291,139.126,176795.0,2499038307.0,0.12,0.08,0.118,70.79,0.0008,0.0013,0.0108,83.8655,0.2833,0.1731,0.1103,0.0189,114109.6,1.5493
2025-04-17,139.253,139.172,139.302,139.157,126369.0,1785632175.0,0.1,-0.06,-0.088,50.6,-0.0006,-0.0003,0.0108,79.2853,0.2843,0.1953,0.089,0.0189,119666.6,1.056
2025-04-18,139.171,139.113,139.197,139.096,178050.0,2514789067.0,0.07,-0.04,-0.059,71.29,-0.0004,-0.0011,0.0091,78.022,0.2771,0.2117,0.0654,0.019,138017.0,1.2901
2025-04-21,139.113,138.995,139.132,138.966,7962.0,112369628.0,0.12,-0.08,-0.118,3.19,-0.0008,-0.001,0.0086,73.6515,0.2589,0.2211,0.0378,0.0193,100654.0,0.0791
2025-04-22,138.999,139.046,139.069,138.999,45982.0,648966577.0,0.05,0.04,0.051,18.41,0.0004,-0.0007,0.0095,74.5943,0.2457,0.226,0.0197,0.019,107031.6,0.4296
