date,open,close,high,low,vol
2024-02-23,109.13,109.129,109.134,109.126,566675.0
2024-02-26,109.147,109.16,109.16,109.145,628928.0
2024-02-27,109.162,109.155,109.164,109.154,565783.0
2024-02-28,109.154,109.144,109.157,109.135,623776.0
2024-02-29,109.157,109.168,109.17,109.15,539851.0
2024-03-01,109.191,109.198,109.2,109.191,574507.0
2024-03-04,109.204,109.212,109.212,109.204,462988.0
2024-03-05,109.221,109.217,109.221,109.216,520366.0
2024-03-06,109.221,109.222,109.224,109.22,481337.0
2024-03-07,109.227,109.238,109.244,109.225,557134.0
2024-03-08,109.253,109.256,109.264,109.253,697747.0
2024-03-11,109.261,109.258,109.263,109.257,453001.0
2024-03-12,109.262,109.249,109.262,109.243,536572.0
2024-03-13,109.24,109.233,109.24,109.226,396823.0
2024-03-14,109.23,109.246,109.254,109.23,381983.0
2024-03-15,109.261,109.265,109.266,109.26,377242.0
2024-03-18,109.28,109.281,109.284,109.277,498309.0
2024-03-19,109.282,109.284,109.285,109.282,360834.0
2024-03-20,109.289,109.295,109.296,109.289,314406.0
2024-03-21,109.301,109.304,109.306,109.301,373806.0
2024-03-22,109.332,109.332,109.333,109.326,415864.0
2024-03-25,109.34,109.343,109.343,109.338,379323.0
2024-03-26,109.338,109.339,109.344,109.332,412102.0
2024-03-27,109.34,109.343,109.359,109.339,593385.0
2024-03-28,109.344,109.332,109.354,109.315,530622.0
2024-03-29,109.369,109.383,109.388,109.365,842631.0
2024-04-01,109.385,109.378,109.387,109.377,757551.0
2024-04-02,109.385,109.384,109.385,109.378,719981.0
2024-04-03,109.426,109.43,109.431,109.426,688966.0
2024-04-08,109.451,109.45,109.453,109.447,562144.0
2024-04-09,109.462,109.465,109.471,109.461,1291956.0
2024-04-10,109.477,109.483,109.485,109.475,680893.0
2024-04-11,109.492,109.495,109.496,109.491,1087117.0
2024-04-12,109.521,109.534,109.537,109.519,1078895.0
2024-04-15,109.552,109.555,109.557,109.548,917036.0
2024-04-16,109.558,109.561,109.563,109.558,1076764.0
2024-04-17,109.557,109.562,109.564,109.557,802274.0
2024-04-18,109.569,109.577,109.579,109.569,1040900.0
2024-04-19,109.6,109.598,109.6,109.595,1314007.0
2024-04-22,109.612,109.615,109.616,109.611,718998.0
2024-04-23,109.624,109.63,109.63,109.623,654111.0
2024-04-24,109.639,109.639,109.642,109.638,696546.0
2024-04-25,109.623,109.629,109.633,109.623,1062741.0
2024-04-26,109.638,109.612,109.639,109.602,741184.0
2024-04-29,109.603,109.529,109.605,109.495,798532.0
2024-04-30,109.596,109.64,109.64,109.596,1330664.0
2024-05-06,109.641,109.651,109.653,109.64,846963.0
2024-05-07,109.668,109.668,109.672,109.666,771505.0
2024-05-08,109.684,109.689,109.69,109.683,956584.0
2024-05-09,109.693,109.696,109.697,109.691,934849.0
2024-05-10,109.715,109.707,109.716,109.704,1323772.0
2024-05-13,109.717,109.72,109.721,109.715,516848.0
2024-05-14,109.729,109.733,109.733,109.727,360491.0
2024-05-15,109.741,109.748,109.75,109.741,928957.0
2024-05-16,109.752,109.749,109.755,109.747,1280701.0
2024-05-17,109.761,109.76,109.764,109.757,1178851.0
2024-05-20,109.74,109.75,109.754,109.74,976791.0
2024-05-21,109.754,109.763,109.768,109.753,1344279.0
2024-05-22,109.769,109.771,109.772,109.767,569064.0
2024-05-23,109.785,109.79,109.791,109.783,1053001.0
2024-05-24,109.807,109.807,109.808,109.804,1161556.0
2024-05-27,109.814,109.817,109.819,109.813,565659.0
2024-05-28,109.82,109.817,109.821,109.817,900252.0
2024-05-29,109.823,109.817,109.824,109.817,735579.0
2024-05-30,109.821,109.828,109.83,109.821,955166.0
2024-05-31,109.842,109.838,109.842,109.834,658802.0
2024-06-03,109.847,109.852,109.852,109.847,815915.0
2024-06-04,109.859,109.862,109.865,109.858,659402.0
2024-06-05,109.866,109.868,109.87,109.866,947350.0
2024-06-06,109.872,109.874,109.876,109.87,1011114.0
2024-06-07,109.895,109.894,109.895,109.89,1101365.0
2024-06-11,109.899,109.895,109.9,109.891,1183432.0
2024-06-12,109.897,109.893,109.899,109.891,1034681.0
2024-06-13,109.901,109.902,109.909,109.9,901037.0
2024-06-14,109.911,109.914,109.917,109.905,853740.0
2024-06-17,109.929,109.93,109.931,109.928,715339.0
2024-06-18,109.936,109.936,109.938,109.934,858244.0
2024-06-19,109.938,109.932,109.938,109.931,903107.0
2024-06-20,109.938,109.936,109.939,109.933,1099854.0
2024-06-21,109.951,109.952,109.953,109.947,1257469.0
2024-06-24,109.959,109.957,109.96,109.954,902788.0
2024-06-25,109.963,109.961,109.964,109.96,590375.0
2024-06-26,109.966,109.968,109.969,109.965,979644.0
2024-06-27,109.965,109.977,109.986,109.964,804572.0
2024-06-28,110.0,110.011,110.013,109.999,938246.0
2024-07-01,110.02,110.023,110.024,110.015,840973.0
2024-07-02,110.021,110.028,110.029,110.021,709407.0
2024-07-03,110.034,110.041,110.044,110.034,988442.0
2024-07-04,110.047,110.052,110.054,110.047,1175434.0
2024-07-05,110.064,110.064,110.067,110.062,603822.0
2024-07-08,110.068,110.073,110.074,110.068,1058030.0
2024-07-09,110.07,110.068,110.075,110.066,638499.0
2024-07-10,110.073,110.077,110.079,110.073,677181.0
2024-07-11,110.08,110.08,110.081,110.077,956824.0
2024-07-12,110.094,110.096,110.097,110.093,494702.0
2024-07-15,110.102,110.105,110.106,110.102,974558.0
2024-07-16,110.112,110.114,110.119,110.112,999270.0
2024-07-17,110.117,110.115,110.118,110.114,724016.0
2024-07-18,110.117,110.119,110.122,110.117,1190001.0
2024-07-19,110.13,110.129,110.131,110.125,805608.0
2024-07-22,110.138,110.137,110.138,110.136,721846.0
2024-07-23,110.147,110.149,110.149,110.146,727923.0
2024-07-24,110.156,110.158,110.16,110.156,537807.0
2024-07-25,110.165,110.168,110.17,110.163,619562.0
2024-07-26,110.179,110.18,110.181,110.177,767556.0
2024-07-29,110.183,110.186,110.187,110.183,1189983.0
2024-07-30,110.191,110.19,110.195,110.19,980784.0
2024-07-31,110.197,110.187,110.199,110.184,1155080.0
2024-08-01,110.2,110.209,110.212,110.199,968116.0
2024-08-02,110.227,110.234,110.235,110.226,739647.0
2024-08-05,110.24,110.242,110.243,110.24,645898.0
2024-08-06,110.243,110.246,110.25,110.243,969857.0
2024-08-07,110.252,110.254,110.256,110.251,1276445.0
2024-08-08,110.26,110.256,110.261,110.255,783619.0
2024-08-09,110.267,110.262,110.267,110.259,715937.0
2024-08-12,110.247,110.229,110.248,110.224,1325843.0
2024-08-13,110.229,110.224,110.232,110.223,1129349.0
2024-08-14,110.233,110.245,110.249,110.233,863097.0
2024-08-15,110.268,110.264,110.269,110.261,1134902.0
